#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9576.25662693	1.1716468783056603e-16	1.0942352363810706e-16	3.30057752412e-18
9576.4566116	1.1674837378190336e-16	1.0942352363810706e-16	3.282559293134001e-18
9576.65659628	1.166980952955185e-16	1.0942352363810706e-16	3.297231554402999e-18
9576.85658096	1.166980952955185e-16	1.0942352363810706e-16	3.291265278721001e-18
9577.05656563	1.1674837378190336e-16	1.0942352363810706e-16	3.31351436416e-18
9577.25655031	1.1716468783056603e-16	1.0942352363810706e-16	3.3623505664e-18
9577.45653498	1.1674837378190336e-16	1.0942352363810706e-16	3.290378690807999e-18
9577.65651966	1.166980952955185e-16	1.0942352363810706e-16	3.244291230411002e-18
9577.85650434	1.166980952955185e-16	1.0942352363810706e-16	3.255742032499999e-18
9578.05648901	1.1674837378190336e-16	1.0942352363810706e-16	3.264107167804001e-18
9578.25647369	1.1674837378190336e-16	1.0933739057292954e-16	3.255770738616001e-18
9578.45645837	1.166980952955185e-16	1.0920789954232628e-16	3.233887711469999e-18
9578.65644304	1.166980952955185e-16	1.0920789954232628e-16	3.245578046834999e-18
9578.85642772	1.166980952955185e-16	1.0920789954232628e-16	3.290949205654e-18
9579.0564124	1.166980952955185e-16	1.0920789954232628e-16	3.312991749237999e-18
9579.257397	1.166980952955185e-16	1.0933739057292954e-16	3.32438834194e-18
9579.45738167	1.1674837378190336e-16	1.0942352363810706e-16	3.332029041e-18
9579.65736635	1.1716468783056603e-16	1.0942352363810706e-16	3.29507473178e-18
9579.85735103	1.1716468783056603e-16	1.0942352363810706e-16	3.265437477976001e-18
9580.0573357	1.1716468783056603e-16	1.0942352363810706e-16	3.204040546135e-18
9580.25732038	1.1716468783056603e-16	1.0942352363810706e-16	3.144042548226e-18
9580.45730506	1.1716690110664334e-16	1.0942352363810706e-16	3.060831482856001e-18
9580.65728973	1.1716690110664334e-16	1.0942352363810706e-16	2.961233112706e-18
9580.85727441	1.1713077557293698e-16	1.0942352363810706e-16	2.907920887417001e-18
9581.05725909	1.1674837378190336e-16	1.0933739057292954e-16	2.908406877693e-18
9581.25724377	1.1674837378190336e-16	1.0920789954232628e-16	2.877367552619999e-18
9581.45722844	1.1674837378190336e-16	1.0894191297539196e-16	2.904827166e-18
9581.65721312	1.1674837378190336e-16	1.083904219184135e-16	2.895579413120001e-18
9581.8571978	1.1674837378190336e-16	1.0834361498446964e-16	2.880296581624e-18
9582.05718248	1.1713077557293698e-16	1.083904219184135e-16	2.876778601229e-18
9582.25716715	1.1716690110664334e-16	1.083904219184135e-16	2.837268436485001e-18
9582.45715183	1.1716690110664334e-16	1.083904219184135e-16	2.822356589195e-18
9582.65713651	1.1737019574385532e-16	1.083904219184135e-16	2.863517663454e-18
9582.85712119	1.1737019574385532e-16	1.083904219184135e-16	3.018466325025999e-18
9583.05710586	1.1737019574385532e-16	1.0789152686353683e-16	3.099583295893e-18
9583.25709054	1.1737019574385532e-16	1.0776501881176949e-16	3.143713827066e-18
9583.45707522	1.1737019574385532e-16	1.0723704397410366e-16	3.164355602655e-18
9583.6570599	1.1737019574385532e-16	1.0723704397410366e-16	3.229423710199999e-18
9583.85704458	1.1737019574385532e-16	1.069473434097876e-16	3.233889491912e-18
9584.05702925	1.1737019574385532e-16	1.0686969869123932e-16	3.235263349464001e-18
9584.25701393	1.1740393959114207e-16	1.0669271152029351e-16	3.26882635329e-18
9584.45699861	1.1740393959114207e-16	1.0517390471354579e-16	3.275166494500001e-18
9584.65798321	1.1740393959114207e-16	1.0492817784594672e-16	3.288650767182e-18
9584.85796789	1.1737019574385532e-16	1.0478621527998982e-16	3.26658925933e-18
9585.05795257	1.1740393959114207e-16	1.0460878084183447e-16	3.305313842394001e-18
9585.25793725	1.174549682235337e-16	1.0459603493605317e-16	3.326704027859998e-18
9585.45792192	1.1753890324912611e-16	1.0459603493605317e-16	3.307150785487e-18
9585.6579066	1.1759732905063345e-16	1.0459603493605317e-16	3.294606936642002e-18
9585.85789128	1.1759732905063345e-16	1.0459603493605317e-16	3.2527254231e-18
9586.05787596	1.1753890324912611e-16	1.0459603493605317e-16	3.246998677823999e-18
9586.25786064	1.1753890324912611e-16	1.0459603493605317e-16	3.240429509923998e-18
9586.45784532	1.1753890324912611e-16	1.0459603493605317e-16	3.20316227659e-18
9586.65783	1.1759732905063345e-16	1.0460878084183447e-16	3.19226587626e-18
9586.85781468	1.1759732905063345e-16	1.0460878084183447e-16	3.215352510405e-18
9587.05779935	1.1759732905063345e-16	1.0460878084183447e-16	3.213047164704001e-18
9587.25778403	1.1759732905063345e-16	1.0460878084183447e-16	3.23369474792e-18
9587.45776871	1.1759732905063345e-16	1.0460878084183447e-16	3.242904160724001e-18
9587.65775339	1.1759732905063345e-16	1.0460878084183447e-16	3.246059689166e-18
9587.85773807	1.1759732905063345e-16	1.0460878084183447e-16	3.215930482098e-18
9588.05772275	1.1753890324912611e-16	1.0460878084183447e-16	3.172237687920001e-18
9588.25770743	1.174549682235337e-16	1.0460878084183447e-16	3.182611644712e-18
9588.45769211	1.174549682235337e-16	1.0460878084183447e-16	3.189211450568e-18
9588.65767679	1.1753890324912611e-16	1.0459603493605317e-16	3.192002905923e-18
9588.85766147	1.1818153829743856e-16	1.0379411650985066e-16	3.20252555376e-18
9589.05764615	1.1818153829743856e-16	1.0377369137038474e-16	3.172993111758e-18
9589.25763083	1.1818153829743856e-16	1.0377369137038474e-16	3.146012502182e-18
9589.45761551	1.1821023757090137e-16	1.0377369137038474e-16	3.02413479226e-18
9589.65760019	1.1821023757090137e-16	1.0377369137038474e-16	2.945876066836e-18
9589.85758487	1.1818153829743856e-16	1.0377369137038474e-16	2.876020139016e-18
9590.05856947	1.1821023757090137e-16	1.0377369137038474e-16	2.868303859114e-18
9590.25855415	1.1821023757090137e-16	1.0281670187391836e-16	2.920414952759999e-18
9590.45853883	1.1818153829743856e-16	1.0192966921242681e-16	3.008660270336e-18
9590.65852351	1.1788059625947222e-16	1.0145065955044832e-16	3.0457232316e-18
9590.85850819	1.1788059625947222e-16	1.0145065955044832e-16	3.017899093383001e-18
9591.05849287	1.1818153829743856e-16	1.0145065955044832e-16	3.037230664309999e-18
9591.25847755	1.1832991624397143e-16	1.0145065955044832e-16	3.090198573986e-18
9591.45846223	1.1835347858423957e-16	1.0145065955044832e-16	3.115676545707999e-18
9591.65844691	1.1852523529448867e-16	1.0145065955044832e-16	3.181873006193999e-18
9591.85843159	1.1852523529448867e-16	1.0145065955044832e-16	3.139474103037e-18
9592.05841627	1.1852523529448867e-16	1.0145065955044832e-16	3.075258025125001e-18
9592.25840095	1.1835347858423957e-16	1.0145065955044832e-16	3.147340982709001e-18
9592.45838563	1.1835347858423957e-16	1.0145065955044832e-16	3.16642276962e-18
9592.65837031	1.1832991624397143e-16	1.0145065955044832e-16	3.202361149848001e-18
9592.85835499	1.1788059625947222e-16	1.0145065955044832e-16	3.221120323852e-18
9593.05833967	1.1832991624397143e-16	1.0145065955044832e-16	3.135072604783001e-18
9593.25832435	1.1852523529448867e-16	1.0145065955044832e-16	3.095268284829999e-18
9593.45830904	1.1852523529448867e-16	1.0145065955044832e-16	3.086665211518e-18
9593.65829372	1.1876222451196753e-16	1.0142530647855601e-16	3.080721886896e-18
9593.8582784	1.1880587693742742e-16	1.0078125833317358e-16	3.103525958194001e-18
9594.05826308	1.1892300484769265e-16	1.0078125833317358e-16	3.14083494014e-18
9594.25824776	1.1907025134252193e-16	1.0078125833317358e-16	3.192951735796001e-18
9594.45823244	1.1907025134252193e-16	9.989616195419613e-17	3.236007186306e-18
9594.65821712	1.1880587693742742e-16	9.989616195419613e-17	3.22834318272e-18
9594.8582018	1.1880587693742742e-16	1.0011380068204073e-16	3.207044699264001e-18
9595.05818648	1.1907025134252193e-16	1.0011380068204073e-16	3.16621989825e-18
9595.25917109	1.1880587693742742e-16	1.0011380068204073e-16	3.103236238026001e-18
9595.45915577	1.1876222451196753e-16	1.0078125833317358e-16	3.090697365825e-18
9595.65914045	1.1876222451196753e-16	1.0142530647855601e-16	3.086985811259999e-18
9595.85912513	1.1870083454551944e-16	1.0145065955044832e-16	3.167504348502001e-18
9596.05910981	1.1876222451196753e-16	1.016085789418616e-16	3.239868494359999e-18
9596.2590945	1.1880587693742742e-16	1.0322967622185782e-16	3.282904078488999e-18
9596.45907918	1.1880587693742742e-16	1.0343778969983371e-16	3.30753469665e-18
9596.65906386	1.1880587693742742e-16	1.0416095529771473e-16	3.323750179821e-18
9596.85904854	1.1876222451196753e-16	1.0416095529771473e-16	3.3214968373e-18
9597.05903322	1.1876222451196753e-16	1.0427864029503381e-16	3.325933512304e-18
9597.25901791	1.1876222451196753e-16	1.0588313083922662e-16	3.309745134364001e-18
9597.45900259	1.1870083454551944e-16	1.0592515941149033e-16	3.283734276003e-18
9597.65898727	1.1863748768273726e-16	1.0598902611599444e-16	3.2478598698e-18
9597.85897195	1.1863748768273726e-16	1.0610993822688704e-16	3.260889377612001e-18
9598.05895663	1.1863748768273726e-16	1.0709250495119426e-16	3.327065914858e-18
9598.25894132	1.1863748768273726e-16	1.080640887361642e-16	3.317300914787999e-18
9598.458926	1.1863748768273726e-16	1.0837991910465005e-16	3.235574494992e-18
9598.65891068	1.1863200765884451e-16	1.0856506249005214e-16	3.225547281072e-18
9598.85889536	1.1852523529448867e-16	1.0879706489348012e-16	3.189647797336001e-18
9599.05888005	1.1788059625947222e-16	1.0882350960378537e-16	3.195084282080001e-18
9599.25886473	1.1852523529448867e-16	1.0902346519778159e-16	3.232927347696001e-18
9599.45884941	1.1863200765884451e-16	1.0938558962180256e-16	3.159955179348001e-18
9599.65883409	1.1863748768273726e-16	1.0938558962180256e-16	3.167145113355998e-18
9599.85881878	1.1870083454551944e-16	1.0950320673003487e-16	3.18174730794e-18
9600.05880346	1.1876222451196753e-16	1.0987950335424049e-16	3.162075489848001e-18
9600.25878814	1.1876222451196753e-16	1.0987950335424049e-16	3.17429531289e-18
9600.45877282	1.1876222451196753e-16	1.0987950335424049e-16	3.235328679060001e-18
9600.65975743	1.188973043844677e-16	1.0987950335424049e-16	3.295928460109999e-18
9600.85974211	1.188973043844677e-16	1.0987950335424049e-16	3.312152924298e-18
9601.0597268	1.188973043844677e-16	1.0987950335424049e-16	3.353765016304e-18
9601.25971148	1.188973043844677e-16	1.0950320673003487e-16	3.372791259419999e-18
9601.45969616	1.1876222451196753e-16	1.0938558962180256e-16	3.368556162935999e-18
9601.65968085	1.1870083454551944e-16	1.0902346519778159e-16	3.362433954795001e-18
9601.85966553	1.1863748768273726e-16	1.0882350960378537e-16	3.343124807803e-18
9602.05965021	1.1870083454551944e-16	1.0871869080351921e-16	3.309980822772e-18
9602.2596349	1.188973043844677e-16	1.0856506249005214e-16	3.320066131506e-18
9602.45961958	1.189878213311336e-16	1.0837991910465005e-16	3.354003314529999e-18
9602.65960426	1.1907025134252193e-16	1.0856506249005214e-16	3.321290530914999e-18
9602.85958895	1.192051590185809e-16	1.0871869080351921e-16	3.317980754526001e-18
9603.05957363	1.192051590185809e-16	1.0882350960378537e-16	3.386916894900001e-18
9603.25955831	1.192051590185809e-16	1.0882350960378537e-16	3.39181588188e-18
9603.459543	1.192051590185809e-16	1.0882350960378537e-16	3.384725550779999e-18
9603.65952768	1.189878213311336e-16	1.0902346519778159e-16	3.378633344768e-18
9603.85951236	1.188973043844677e-16	1.0902346519778159e-16	3.319315311291e-18
9604.05949705	1.188973043844677e-16	1.0902346519778159e-16	3.34435330329e-18
9604.25948173	1.188973043844677e-16	1.0902346519778159e-16	3.371476741542001e-18
9604.45946642	1.1870083454551944e-16	1.0902346519778159e-16	3.352524770166e-18
9604.6594511	1.1870083454551944e-16	1.0902346519778159e-16	3.344468876338e-18
9604.85943578	1.1870083454551944e-16	1.0902346519778159e-16	3.33402761789e-18
9605.05942047	1.1863748768273726e-16	1.0950320673003487e-16	3.316872702864e-18
9605.25940515	1.1863748768273726e-16	1.1024116202284647e-16	3.258449127497001e-18
9605.45938984	1.1863748768273726e-16	1.1026965360502253e-16	3.174175411424e-18
9605.65937452	1.1863748768273726e-16	1.1026965360502253e-16	3.04079141418e-18
9605.86035913	1.1863200765884451e-16	1.1026965360502253e-16	2.978138940723002e-18
9606.06034381	1.1863200765884451e-16	1.0950320673003487e-16	2.933264340261e-18
9606.2603285	1.1863200765884451e-16	1.0902346519778159e-16	2.973123289122e-18
9606.46031318	1.1844021466694326e-16	1.0882350960378537e-16	2.986620779187998e-18
9606.66029787	1.184231061554383e-16	1.0871869080351921e-16	3.056326718044e-18
9606.86028255	1.1814446899848985e-16	1.0871869080351921e-16	3.138452356452001e-18
9607.06026724	1.1785695952977994e-16	1.0871869080351921e-16	3.24157939749e-18
9607.26025192	1.178699809438259e-16	1.0871869080351921e-16	3.272989423659e-18
9607.46023661	1.178699809438259e-16	1.0871869080351921e-16	3.369203804636e-18
9607.66022129	1.178699809438259e-16	1.0871869080351921e-16	3.486577547064001e-18
9607.86020598	1.178699809438259e-16	1.0902346519778159e-16	3.652079282399999e-18
9608.06019066	1.178699809438259e-16	1.1026965360502253e-16	4.171626058845e-18
9608.26017535	1.180888306152508e-16	1.1026965360502253e-16	4.641409163010001e-18
9608.46016003	1.180888306152508e-16	1.1026965360502253e-16	5.051755993746001e-18
9608.66014472	1.180888306152508e-16	1.1026965360502253e-16	5.129408336011999e-18
9608.8601294	1.180888306152508e-16	1.1026965360502253e-16	5.098491659813999e-18
9609.06011409	1.180888306152508e-16	1.1033386674490386e-16	5.047176295682999e-18
9609.26009877	1.180888306152508e-16	1.1033386674490386e-16	4.736819196200001e-18
9609.46008346	1.178699809438259e-16	1.1033386674490386e-16	4.233567185627999e-18
9609.66006814	1.1785695952977994e-16	1.1033386674490386e-16	3.697396264127999e-18
9609.86005283	1.1785695952977994e-16	1.1033386674490386e-16	3.519071271504e-18
9610.06003752	1.1785695952977994e-16	1.1033386674490386e-16	3.477191469119999e-18
9610.2600222	1.1785695952977994e-16	1.1033386674490386e-16	3.471458520521001e-18
9610.46000689	1.178553469267088e-16	1.1033386674490386e-16	3.432843959449999e-18
9610.65999157	1.1770142556343755e-16	1.1033386674490386e-16	3.37351135525e-18
9610.85997626	1.1770142556343755e-16	1.1033386674490386e-16	3.327930970674001e-18
9611.05996094	1.178553469267088e-16	1.1033386674490386e-16	3.277137719438e-18
9611.26094555	1.178553469267088e-16	1.1033386674490386e-16	3.295769637502e-18
9611.46093024	1.178553469267088e-16	1.1033386674490386e-16	3.320976548205001e-18
9611.66091493	1.1785695952977994e-16	1.1033386674490386e-16	3.34586567104e-18
9611.86089961	1.1785695952977994e-16	1.1033386674490386e-16	3.386429407128001e-18
9612.0608843	1.1785695952977994e-16	1.1033386674490386e-16	3.407443236896001e-18
9612.26086898	1.178553469267088e-16	1.1033386674490386e-16	3.423640758529e-18
9612.46085367	1.1770142556343755e-16	1.108885178701354e-16	3.458157172899e-18
9612.66083836	1.1768949671736556e-16	1.1099181537741407e-16	3.444128031267001e-18
9612.86082304	1.1768949671736556e-16	1.1099181537741407e-16	3.435905340660001e-18
9613.06080773	1.1768949671736556e-16	1.1099181537741407e-16	3.464454720318e-18
9613.26079242	1.1768949671736556e-16	1.111114486257975e-16	3.488698768192999e-18
9613.4607771	1.1768949671736556e-16	1.1130473999243878e-16	3.454424167281e-18
9613.66076179	1.1762606930976208e-16	1.111114486257975e-16	3.463715946869999e-18
9613.86074648	1.175847039455684e-16	1.111114486257975e-16	3.435588981504e-18
9614.06073116	1.175847039455684e-16	1.111114486257975e-16	3.4112100958e-18
9614.26071585	1.175847039455684e-16	1.111114486257975e-16	3.408137754112e-18
9614.46070054	1.175847039455684e-16	1.111114486257975e-16	3.419389996390001e-18
9614.66068522	1.175847039455684e-16	1.111114486257975e-16	3.430044629675999e-18
9614.86066991	1.175847039455684e-16	1.111114486257975e-16	3.389937189132001e-18
9615.0606546	1.1762606930976208e-16	1.1130473999243878e-16	3.40116170254e-18
9615.26063929	1.1762606930976208e-16	1.1130473999243878e-16	3.390258933926e-18
9615.46062397	1.175847039455684e-16	1.111114486257975e-16	3.384574275208e-18
9615.66060866	1.1743946292915654e-16	1.108885178701354e-16	3.388079141279999e-18
9615.86059335	1.1743946292915654e-16	1.108885178701354e-16	3.367062477915e-18
9616.06057803	1.175847039455684e-16	1.108885178701354e-16	3.289730794271999e-18
9616.26056272	1.175847039455684e-16	1.108885178701354e-16	3.30312389868e-18
9616.46154733	1.1743946292915654e-16	1.108885178701354e-16	3.329125930845e-18
9616.66153202	1.173321561022863e-16	1.108885178701354e-16	3.354729662789999e-18
9616.86151671	1.173321561022863e-16	1.108885178701354e-16	3.364832586114999e-18
9617.0615014	1.173321561022863e-16	1.0972532159591982e-16	3.390611120578e-18
9617.26148608	1.1743946292915654e-16	1.0969581908918821e-16	3.398883688039999e-18
9617.46147077	1.173321561022863e-16	1.0915650381735997e-16	3.416075616024001e-18
9617.66145546	1.1712569981991156e-16	1.0862097859001028e-16	3.428427737790001e-18
9617.86144015	1.1698184456205018e-16	1.0845104892640961e-16	3.464428053853001e-18
9618.06142484	1.1698184456205018e-16	1.0668811726315962e-16	3.446093536763999e-18
9618.26140952	1.169805550383462e-16	1.0612529015663386e-16	3.411724338176e-18
9618.46139421	1.169805550383462e-16	1.0592150000292866e-16	3.415473209207999e-18
9618.6613789	1.1698184456205018e-16	1.0367058717920744e-16	3.389477206545001e-18
9618.86136359	1.1698184456205018e-16	1.0302587423307701e-16	3.278081496646001e-18
9619.06134828	1.175847039455684e-16	1.0293682291377962e-16	3.255774309985998e-18
9619.26133296	1.175847039455684e-16	1.0293682291377962e-16	3.265616155344001e-18
9619.46131765	1.175847039455684e-16	1.0293682291377962e-16	3.31784474604e-18
9619.66130234	1.1761365850173616e-16	1.0293682291377962e-16	3.364987799817e-18
9619.86128703	1.1761365850173616e-16	1.0293682291377962e-16	3.418467753548999e-18
9620.06127172	1.175847039455684e-16	1.0293682291377962e-16	3.493608697271e-18
9620.26125641	1.1755838929039033e-16	1.0293682291377962e-16	3.531991912028e-18
9620.4612411	1.1755838929039033e-16	1.0293682291377962e-16	3.504129943776001e-18
9620.66122578	1.1755838929039033e-16	1.0293682291377962e-16	3.531772196271e-18
9620.86121047	1.1755838929039033e-16	1.0293682291377962e-16	3.765270637135e-18
9621.06119516	1.1729639319210829e-16	1.0302587423307701e-16	4.354281259791001e-18
9621.26117985	1.171221797261495e-16	1.0367058717920744e-16	4.905077289252e-18
9621.46116454	1.1698184456205018e-16	1.0367058717920744e-16	5.213145320994001e-18
9621.66114923	1.1662784368551154e-16	1.0367058717920744e-16	5.435749912299998e-18
9621.86213384	1.162861052598299e-16	1.0367058717920744e-16	5.595835105975998e-18
9622.06211853	1.162861052598299e-16	1.0367058717920744e-16	5.583860419340998e-18
9622.26210322	1.1662784368551154e-16	1.0302587423307701e-16	5.285122068959999e-18
9622.46208791	1.1698184456205018e-16	1.0293682291377962e-16	4.542181317792e-18
9622.6620726	1.171221797261495e-16	1.0210967417981642e-16	4.332146176535999e-18
9622.86205729	1.1698184456205018e-16	1.0187477302982684e-16	4.162757070057e-18
9623.06204198	1.1662784368551154e-16	1.0187477302982684e-16	3.7878609161e-18
9623.26202667	1.162861052598299e-16	1.0187477302982684e-16	3.544157009296e-18
9623.46201136	1.162861052598299e-16	1.0187477302982684e-16	3.435831106584e-18
9623.66199605	1.161126336477016e-16	1.0187477302982684e-16	3.3736669146e-18
9623.86198073	1.162861052598299e-16	1.0187477302982684e-16	3.291578403743e-18
9624.06196542	1.162861052598299e-16	1.0210967417981642e-16	3.315623418070999e-18
9624.26195011	1.162861052598299e-16	1.0293682291377962e-16	3.382978715262001e-18
9624.4619348	1.162861052598299e-16	1.0302587423307701e-16	3.460857376799999e-18
9624.66191949	1.162861052598299e-16	1.0367058717920744e-16	3.573638449112001e-18
9624.86190418	1.162861052598299e-16	1.0367058717920744e-16	3.561294985376001e-18
9625.06188887	1.1682282274357888e-16	1.0367058717920744e-16	3.507956052848e-18
9625.26187356	1.162861052598299e-16	1.0367058717920744e-16	3.458406563819999e-18
9625.46185825	1.161057976190185e-16	1.0367058717920744e-16	3.43392138198e-18
9625.66184294	1.161057976190185e-16	1.0367058717920744e-16	3.386238843760001e-18
9625.86182763	1.162861052598299e-16	1.0393056088207762e-16	3.35301933225e-18
9626.06181232	1.1678943402269861e-16	1.0467073232004104e-16	3.332395658614999e-18
9626.26179702	1.162861052598299e-16	1.050420694849495e-16	3.342755639117999e-18
9626.46178171	1.161057976190185e-16	1.0544586480312815e-16	3.326939597796001e-18
9626.6617664	1.1591158658528226e-16	1.0576649555033341e-16	3.2910616368e-18
9626.86175109	1.1591158658528226e-16	1.0601149849913621e-16	3.228113143036001e-18
9627.06173578	1.157974344702636e-16	1.0613130576206509e-16	3.186225978613999e-18
9627.26272039	1.156228895855703e-16	1.0664078729603845e-16	3.197261253492e-18
9627.46270508	1.1560959944230662e-16	1.0685121001752509e-16	3.235063366499999e-18
9627.66268977	1.156228895855703e-16	1.0691762929761958e-16	3.284457397268001e-18
9627.86267446	1.157974344702636e-16	1.0718294946121235e-16	3.375935849685999e-18
9628.06265915	1.157974344702636e-16	1.0740285889254065e-16	3.484545358410001e-18
9628.26264385	1.157974344702636e-16	1.0745824497071427e-16	3.536178007026002e-18
9628.46262854	1.157974344702636e-16	1.0776929065664449e-16	3.518091372864001e-18
9628.66261323	1.156228895855703e-16	1.079047500042809e-16	3.534585838575999e-18
9628.86259792	1.156228895855703e-16	1.0808257027861533e-16	3.558886879360001e-18
9629.06258261	1.156228895855703e-16	1.0816329820433372e-16	3.457405418946001e-18
9629.2625673	1.156228895855703e-16	1.0880511685717528e-16	3.393846534789002e-18
9629.46255199	1.156228895855703e-16	1.0893935687415519e-16	3.373977232009e-18
9629.66253668	1.156228895855703e-16	1.0893935687415519e-16	3.370906602107999e-18
9629.86252137	1.156228895855703e-16	1.0893935687415519e-16	3.424706608826e-18
9630.06250607	1.156228895855703e-16	1.0893935687415519e-16	3.461075604115e-18
9630.26249076	1.156228895855703e-16	1.0893935687415519e-16	3.441590810565e-18
9630.46247545	1.157974344702636e-16	1.0939951737090396e-16	3.485544704276e-18
9630.66246014	1.157180076767062e-16	1.100997181066664e-16	3.54026408148e-18
9630.86244483	1.157180076767062e-16	1.1069662159979511e-16	3.56784255358e-18
9631.06242952	1.157180076767062e-16	1.1114349759270467e-16	3.630046582668001e-18
9631.26241422	1.157974344702636e-16	1.1134263289609736e-16	3.568633043667001e-18
9631.46239891	1.157974344702636e-16	1.1134263289609736e-16	3.530319131574999e-18
9631.6623836	1.157974344702636e-16	1.1134263289609736e-16	3.478909804149999e-18
9631.86236829	1.157974344702636e-16	1.1134263289609736e-16	3.496555780381999e-18
9632.06235298	1.157974344702636e-16	1.1134263289609736e-16	3.531453358986e-18
9632.26233768	1.157974344702636e-16	1.1134263289609736e-16	3.556218943562999e-18
9632.46332229	1.157974344702636e-16	1.1134263289609736e-16	3.581164293455e-18
9632.66330698	1.157974344702636e-16	1.1134263289609736e-16	3.617739416972e-18
9632.86329168	1.157180076767062e-16	1.1134263289609736e-16	3.621893944592e-18
9633.06327637	1.157180076767062e-16	1.1134263289609736e-16	3.522508686684e-18
9633.26326106	1.157180076767062e-16	1.1134263289609736e-16	3.511290663551999e-18
9633.46324575	1.157974344702636e-16	1.1134263289609736e-16	3.528230354187e-18
9633.66323045	1.1596800113728586e-16	1.1134263289609736e-16	3.498791381218e-18
9633.86321514	1.160520203550755e-16	1.1134263289609736e-16	3.514743148959999e-18
9634.06319983	1.1596800113728586e-16	1.1114349759270467e-16	3.541756456260001e-18
9634.26318452	1.1596800113728586e-16	1.1114349759270467e-16	3.520519523463001e-18
9634.46316922	1.160520203550755e-16	1.1114349759270467e-16	3.492593849153e-18
9634.66315391	1.160520203550755e-16	1.1134263289609736e-16	3.494048533264e-18
9634.8631386	1.160520203550755e-16	1.11535544522837e-16	3.497202816207999e-18
9635.06312329	1.160520203550755e-16	1.117111171769984e-16	3.500226582768001e-18
9635.26310799	1.160520203550755e-16	1.1174655744540976e-16	3.495559055625001e-18
9635.46309268	1.161079465169711e-16	1.1178981833015476e-16	3.498668406948e-18
9635.66307737	1.1654664455967207e-16	1.1187716272085625e-16	3.496602749951e-18
9635.86306207	1.1654664455967207e-16	1.1187716272085625e-16	3.509257696958e-18
9636.06304676	1.161079465169711e-16	1.1178981833015476e-16	3.50858117808e-18
9636.26303145	1.160520203550755e-16	1.1174655744540976e-16	3.438946134657001e-18
9636.46301615	1.160520203550755e-16	1.11535544522837e-16	3.400225318809e-18
9636.66300084	1.161079465169711e-16	1.11535544522837e-16	3.419360600193e-18
9636.86298553	1.1654664455967207e-16	1.11535544522837e-16	3.358346003464001e-18
9637.06297023	1.1656860586975057e-16	1.1178981833015476e-16	3.277645620876001e-18
9637.26295492	1.1665912659130093e-16	1.1178981833015476e-16	3.254595771908999e-18
9637.46293961	1.168906096701579e-16	1.1178981833015476e-16	3.260838997305e-18
9637.66292431	1.1702407394526534e-16	1.1225215627977923e-16	3.270139674872001e-18
9637.86390893	1.175155275231938e-16	1.1225215627977923e-16	3.199242334740001e-18
9638.06389362	1.1702407394526534e-16	1.1225215627977923e-16	3.120084103788001e-18
9638.26387831	1.1702407394526534e-16	1.1225215627977923e-16	3.095578416462001e-18
9638.46386301	1.1702407394526534e-16	1.1225215627977923e-16	3.030302209109e-18
9638.6638477	1.1702407394526534e-16	1.11535544522837e-16	3.113513981851e-18
9638.86383239	1.1702407394526534e-16	1.1138516910374966e-16	3.180018967260001e-18
9639.06381709	1.1702407394526534e-16	1.0976084844921741e-16	3.329840973312001e-18
9639.26380178	1.168906096701579e-16	1.0933992633329935e-16	3.394145439096e-18
9639.46378648	1.1665912659130093e-16	1.092541499417252e-16	3.469164892921001e-18
9639.66377117	1.168906096701579e-16	1.092541499417252e-16	3.522158050000001e-18
9639.86375587	1.1694588119320087e-16	1.092541499417252e-16	3.532032707574e-18
9640.06374056	1.1694588119320087e-16	1.092541499417252e-16	3.526182861390001e-18
9640.26372525	1.1694588119320087e-16	1.092541499417252e-16	3.546739653982e-18
9640.46370995	1.1694588119320087e-16	1.0859481632003672e-16	3.548448075446e-18
9640.66369464	1.1694588119320087e-16	1.0818980910323874e-16	3.533688498718001e-18
9640.86367934	1.1694588119320087e-16	1.0818643466555835e-16	3.425564764576e-18
9641.06366403	1.168906096701579e-16	1.0713763404056547e-16	3.364664668200001e-18
9641.26364873	1.1665912659130093e-16	1.0696856282153816e-16	3.327850464936001e-18
9641.46363342	1.1523908143859327e-16	1.0648357921727751e-16	3.31919889359e-18
9641.66361812	1.1665912659130093e-16	1.0569988316369648e-16	3.363278696716999e-18
9641.86360281	1.1536297995963615e-16	1.0512131189627355e-16	3.437832898684e-18
9642.06358751	1.1523908143859327e-16	1.0512131189627355e-16	3.491815096349999e-18
9642.2635722	1.1523908143859327e-16	1.0512131189627355e-16	3.538136180287999e-18
9642.4635569	1.1536297995963615e-16	1.0512131189627355e-16	3.57725476465e-18
9642.66354159	1.1536297995963615e-16	1.0512131189627355e-16	3.589807664056e-18
9642.86352629	1.1536297995963615e-16	1.0512131189627355e-16	3.561610949260001e-18
9643.06451091	1.1536297995963615e-16	1.0569988316369648e-16	3.520787066784001e-18
9643.2644956	1.1665912659130093e-16	1.0590131674344369e-16	3.49140817744e-18
9643.4644803	1.168906096701579e-16	1.0696856282153816e-16	3.478502409167e-18
9643.66446499	1.168906096701579e-16	1.0818643466555835e-16	3.461379454802e-18
9643.86444969	1.168906096701579e-16	1.0818980910323874e-16	3.449867043700001e-18
9644.06443438	1.168906096701579e-16	1.0859481632003672e-16	3.427742397311999e-18
